what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329927660608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927704241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927729254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927729316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927744589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329927751668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329927751791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329927757066
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329927770591
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329927773859
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329927808526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927812902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927813654
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329927833245
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329927837098
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329927848070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927856493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928026157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928026214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928027849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928032494
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329928034539
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1329928035229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928035772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928036777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928037380
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928038789
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928041851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928047684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928056439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928057222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928060442
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928063897
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329928108650
no handler,command,com.quest.toad.cloud,,"com.quest.toad.cloud.explorer.commands.ConnectDataHub",1329928110852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329928112293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928112828
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928115155
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928117921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928135117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928166418
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928174152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928175383
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928181696
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928184239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928189379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928214261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928217740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928226201
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928229093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329928248449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329928248555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329928249462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329928249576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928250274
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928252477
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928255700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928260513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928264291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928264353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928310848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928315784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928316486
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928320225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928324123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928324823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928326106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928370583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928370648
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928384773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928390178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329928392278
no handler,command,com.quest.toad.cloud,,"com.quest.toad.cloud.explorer.commands.ConnectDataHub",1329928394129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329928401766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329928410649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928411553
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928417759
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329928426005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928427163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928433170
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928434701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928439002
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928440997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928447563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928453780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928472373
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928473649
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928476681
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928480400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928484713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928539344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928540926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928579433
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928580934
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928583439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928590973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928603065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928603122
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928604472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928623803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928631371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329928644561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928647342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928648105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928649672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928650656
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329928651595
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329928654069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928662436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928681558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329928683542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329928696949
